doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation,token_clean,expected_prediction
5032,7,5,2013,2013,2013,NUM,CD,3,npadvmod,2013,1.51E-04
3057,1,1,Finished,Finished,finish,VERB,VBN,13,advcl,finished,6.59E-06
3057,1,2,principally,principally,principally,ADV,RB,1,advmod,principally,1.99E-05
3057,1,3,in,in,in,ADP,IN,1,prep,in,7.52E-10
3057,1,4,Pedro,Pedro,Pedro,PROPN,NNP,5,nmod,pedro,0.239743233
3057,1,5,Ximenez,Ximenez,Ximenez,PROPN,NNP,8,nmod,ximenez,0.994528234
3057,1,6,Spanish,Spanish,spanish,ADJ,JJ,8,amod,spanish,1.78E-05
3057,1,7,sherry,sherry,sherry,NOUN,NN,8,amod,sherry,0.999970794
3057,1,8,casks,casks,cask,NOUN,NNS,3,pobj,casks,3.13E-08
3057,1,10,Tullibardine,Tullibardine,Tullibardine,PROPN,NNP,12,nmod,tullibardine,0.009302038
3057,1,11,500,500,500,NUM,CD,10,nummod,500,4.12E-07
3057,1,12,Sherry,Sherry,Sherry,PROPN,NNP,13,nsubj,sherry,0.999972105
3057,1,13,has,has,have,VERB,VBZ,0,root,has,1.50E-08
3057,1,14,a,a,a,DET,DT,16,det,a,8.71E-10
3057,1,15,fragrant,fragrant,fragrant,ADJ,JJ,16,amod,fragrant,1.02E-04
3057,1,16,nose,nose,nose,NOUN,NN,13,dobj,nose,2.91E-06
3057,1,18,with,with,with,ADP,IN,16,prep,with,1.11E-06
3057,1,19,new,new,new,ADJ,JJ,20,amod,new,1.43E-08
3057,1,20,leather,leather,leather,NOUN,NN,18,pobj,leather,0.999975562
3057,1,22,beeswax,beeswax,beeswax,NOUN,NN,20,conj,beeswax,0.999916911
3057,1,24,apple,apple,apple,NOUN,NN,22,conj,apple,0.999985695
3057,1,26,and,and,and,CCONJ,CC,24,cc,and,2.11E-06
3057,1,27,vanilla,vanilla,vanilla,NOUN,NN,24,conj,vanilla,0.999999523
3057,2,1,The,The,the,DET,DT,2,det,the,8.57E-08
3057,2,2,palate,palate,palate,NOUN,NN,3,nsubj,palate,2.74E-08
3057,2,3,is,is,be,VERB,VBZ,0,root,is,2.12E-10
3057,2,4,smooth,smooth,smooth,ADJ,JJ,3,acomp,smooth,0.99988246
3057,2,5,and,and,and,CCONJ,CC,4,cc,and,1.03E-06
3057,2,6,sherried,sherried,sherrie,VERB,VBN,4,conj,sherried,0.999671459
3057,2,8,with,with,with,ADP,IN,3,prep,with,6.29E-07
3057,2,9,more,more,more,ADJ,JJR,10,amod,more,7.48E-08
3057,2,10,leather,leather,leather,NOUN,NN,8,pobj,leather,0.999984503
3057,2,12,brittle,brittle,brittle,VERB,VBG,13,amod,brittle,0.004998688
3057,2,13,toffee,toffee,toffee,NOUN,NN,10,conj,toffee,1
3057,2,15,orange,orange,orange,ADJ,JJ,16,compound,orange,0.999991894
3057,2,16,peel,peel,peel,NOUN,NN,13,conj,peel,0.999935389
3057,2,18,honey,honey,honey,NOUN,NN,16,conj,honey,1
3057,2,20,and,and,and,CCONJ,CC,18,cc,and,1.61E-06
3057,2,21,nutmeg,nutmeg,nutmeg,ADJ,JJ,18,conj,nutmeg,0.999947667
3057,3,1,The,The,the,DET,DT,3,det,the,7.56E-08
3057,3,2,fruity,fruity,fruity,NOUN,NN,3,compound,fruity,0.999997616
3057,3,3,finish,finish,finish,NOUN,NN,4,nsubj,finish,6.76E-06
3057,3,4,is,is,be,VERB,VBZ,0,root,is,3.05E-10
3057,3,5,notably,notably,notably,ADV,RB,6,advmod,notably,7.21E-06
3057,3,6,spicy,spicy,spicy,ADJ,JJ,4,acomp,spicy,0.999999762
3057,3,8,with,with,with,ADP,IN,4,prep,with,9.33E-07
3057,3,9,lingering,lingering,linger,VERB,VBG,12,amod,lingering,1.25E-05
3057,3,10,wood,wood,wood,NOUN,NN,11,compound,wood,0.999959946
3057,3,11,polish,polish,polish,NOUN,NN,12,compound,polish,0.997428119
3057,3,12,notes,notes,note,NOUN,NNS,8,pobj,notes,9.97E-07
2223,1,1,Peat,Peat,Peat,PROPN,NNP,2,compound,peat,0.999999762
2223,1,2,smoke,smoke,smoke,NOUN,NN,3,nsubj,smoke,0.999982953
2223,1,3,dominates,dominates,dominate,VERB,VBZ,0,root,dominates,2.19E-04
2223,1,4,the,the,the,DET,DT,5,det,the,1.27E-07
2223,1,5,nose,nose,nose,NOUN,NN,3,dobj,nose,2.36E-06
2223,1,6,of,of,of,ADP,IN,5,prep,of,1.62E-09
2223,1,7,salt,salt,salt,NOUN,NN,8,compound,salt,0.999989748
2223,1,8,crystals,crystals,crystal,NOUN,NNS,6,pobj,crystals,0.060279626
2223,1,10,green,green,green,ADJ,JJ,11,amod,green,0.999985456
2223,1,11,tea,tea,tea,NOUN,NN,8,conj,tea,0.99998951
2223,1,13,pine,pine,pine,NOUN,NN,14,compound,pine,0.999999881
2223,1,14,cones,cones,cone,NOUN,NNS,11,conj,cones,0.722560227
2223,1,16,peppermint,peppermint,peppermint,NOUN,NN,17,compound,peppermint,0.999997258
2223,1,17,creams,creams,cream,NOUN,NNS,14,conj,creams,0.99836129
2223,1,19,and,and,and,CCONJ,CC,17,cc,and,2.36E-06
2223,1,20,charcoal,charcoal,charcoal,NOUN,NN,17,conj,charcoal,0.999918103
2223,2,1,The,The,the,DET,DT,3,det,the,1.19E-07
2223,2,2,tasty,tasty,tasty,ADJ,JJ,3,amod,tasty,2.33E-05
2223,2,3,palate,palate,palate,NOUN,NN,4,nsubj,palate,3.84E-08
2223,2,4,has,has,have,VERB,VBZ,0,root,has,1.46E-08
2223,2,5,sweet,sweet,sweet,ADJ,JJ,6,amod,sweet,0.999999285
2223,2,6,fudge,fudge,fudge,NOUN,NN,4,dobj,fudge,0.999934793
2223,2,8,heather,heather,heather,NOUN,NN,9,amod,heather,0.998899102
2223,2,9,honey,honey,honey,NOUN,NN,6,conj,honey,1
2223,2,11,and,and,and,CCONJ,CC,9,cc,and,1.59E-06
2223,2,12,mandarin,mandarin,mandarin,NOUN,NN,9,conj,mandarin,0.998206496
2223,2,14,which,which,which,DET,WDT,15,nsubj,which,6.13E-09
2223,2,15,balance,balance,balance,VERB,VBP,6,relcl,balance,1.02E-05
2223,2,16,out,out,out,PART,RP,15,prt,out,4.45E-07
2223,2,17,the,the,the,DET,DT,18,det,the,6.25E-08
2223,2,18,ginger,ginger,ginger,NOUN,NN,15,dobj,ginger,0.999999881
2223,2,19,and,and,and,CCONJ,CC,18,cc,and,9.09E-07
2223,2,20,light,light,light,ADJ,JJ,21,amod,light,0.999878883
2223,2,21,pepper,pepper,pepper,NOUN,NN,18,conj,pepper,0.999987125
2223,2,22,spiciness,spiciness,spiciness,NOUN,NN,15,dobj,spiciness,0.999997854
2223,3,1,Smoke,Smoke,smoke,NOUN,NN,2,nsubj,smoke,0.999981761
2223,3,2,catches,catches,catch,NOUN,NNS,0,root,catches,1.22E-05
2223,3,3,in,in,in,ADP,IN,2,prep,in,3.32E-09
2223,3,4,the,the,the,DET,DT,5,det,the,8.14E-08
2223,3,5,throat,throat,throat,NOUN,NN,3,pobj,throat,1.47E-06
2223,3,6,as,as,as,ADP,IN,8,mark,as,6.31E-10
2223,3,7,it,it,-PRON-,PRON,PRP,8,nsubj,it,2.74E-09
2223,3,8,becomes,becomes,become,VERB,VBZ,2,advcl,becomes,1.23E-04
2223,3,9,fruitier,fruitier,fruity,ADJ,JJR,8,acomp,fruitier,0.996554971
2223,3,10,in,in,in,ADP,IN,8,prep,in,2.24E-09
2223,3,11,the,the,the,DET,DT,13,det,the,5.69E-08
2223,3,12,later,later,later,ADJ,JJ,13,amod,later,6.78E-08
2223,3,13,stages,stages,stage,NOUN,NNS,10,pobj,stages,1.39E-06
2223,4,1,Finish,Finish,finish,NOUN,NN,2,nsubj,finish,1.28E-05
2223,4,2,is,is,be,VERB,VBZ,0,root,is,4.89E-10
2223,4,3,hot,hot,hot,ADJ,JJ,2,acomp,hot,0.999950528
2223,4,5,drying,drying,dry,VERB,VBG,2,advcl,drying,0.977433383
2223,4,7,with,with,with,ADP,IN,5,prep,with,8.27E-07
2223,4,8,smoke,smoke,smoke,NOUN,NN,11,nmod,smoke,0.999979019
2223,4,9,and,and,and,CCONJ,CC,8,cc,and,2.37E-06
2223,4,10,ginger,ginger,ginger,NOUN,NN,8,conj,ginger,0.999999881
2223,4,11,spices,spices,spice,NOUN,NNS,7,pobj,spices,0.999995947
2223,5,1,Decent,Decent,decent,ADJ,JJ,0,root,decent,9.60E-04
2223,5,2,enough,enough,enough,ADV,RB,1,advmod,enough,2.17E-06
2223,5,4,though,though,though,ADP,IN,8,mark,though,2.94E-09
2223,5,5,its,its,-PRON-,DET,PRP$,6,poss,its,6.53E-08
2223,5,6,appeal,appeal,appeal,NOUN,NN,8,nsubj,appeal,1.61E-08
2223,5,7,will,will,will,VERB,MD,8,aux,will,1.05E-08
2223,5,8,skew,skew,skew,VERB,VB,1,advcl,skew,2.91E-06
2223,5,9,toward,toward,toward,ADP,IN,8,prep,toward,2.69E-07
2223,5,10,peat,peat,peat,ADJ,JJ,11,compound,peat,0.999999762
2223,5,11,lovers,lovers,lover,NOUN,NNS,9,pobj,lovers,6.34E-06
5883,1,1,This,This,this,DET,DT,3,det,this,1.16E-08
5883,1,2,distillery,distillery,distillery,NOUN,NN,3,compound,distillery,6.12E-09
5883,1,3,release,release,release,NOUN,NN,7,nsubjpass,release,1.11E-05
5883,1,4,of,of,of,ADP,IN,3,prep,of,6.01E-10
5883,1,5,Cragganmore,Cragganmore,Cragganmore,PROPN,NNP,4,pobj,cragganmore,1.79E-04
5883,1,6,was,was,be,VERB,VBD,7,auxpass,was,2.83E-10
5883,1,7,bottled,bottled,bottle,VERB,VBN,0,root,bottled,3.59E-06
5883,1,8,in,in,in,ADP,IN,7,prep,in,1.25E-09
5883,1,9,2003,2003,2003,NUM,CD,8,pobj,2003,1.76E-05
5883,1,11,and,and,and,CCONJ,CC,7,cc,and,3.45E-07
5883,1,12,only,only,only,ADV,RB,13,advmod,only,1.13E-10
5883,1,13,"6,000","6,000","6,000",NUM,CD,14,nummod,6000,6.86E-04
5883,1,14,bottles,bottles,bottle,NOUN,NNS,16,nsubjpass,bottles,6.14E-08
5883,1,15,were,were,be,VERB,VBD,16,auxpass,were,1.94E-08
5883,1,16,produced,produced,produce,VERB,VBN,7,conj,produced,3.72E-05
5883,2,1,The,The,the,DET,DT,2,det,the,1.06E-07
5883,2,2,nose,nose,nose,NOUN,NN,5,nsubjpass,nose,2.17E-06
5883,2,3,is,is,be,VERB,VBZ,5,auxpass,is,5.30E-10
5883,2,4,subtly,subtly,subtly,ADV,RB,5,advmod,subtly,1.76E-05
5883,2,5,spiced,spiced,spice,VERB,VBN,0,root,spiced,0.999997497
5883,2,6,with,with,with,ADP,IN,5,prep,with,7.79E-07
5883,2,7,allspice,allspice,allspice,NOUN,NN,6,pobj,allspice,0.999861598
5883,2,9,white,white,white,ADJ,JJ,10,amod,white,7.06E-07
5883,2,10,pepper,pepper,pepper,NOUN,NN,7,conj,pepper,0.999987364
5883,2,12,ginger,ginger,ginger,NOUN,NN,10,conj,ginger,1
5883,2,14,and,and,and,CCONJ,CC,12,cc,and,1.62E-06
5883,2,15,touches,touches,touch,NOUN,NNS,12,conj,touches,5.34E-05
5883,2,16,of,of,of,ADP,IN,15,prep,of,1.75E-09
5883,2,17,vanilla,vanilla,vanilla,NOUN,NN,16,pobj,vanilla,0.999999762
5883,2,19,honey,honey,honey,NOUN,NN,17,conj,honey,1
5883,2,21,and,and,and,CCONJ,CC,19,cc,and,1.77E-06
5883,2,22,dark,dark,dark,ADJ,JJ,23,amod,dark,0.999982953
5883,2,23,chocolate,chocolate,chocolate,NOUN,NN,19,conj,chocolate,0.999999642
5883,3,1,The,The,the,DET,DT,2,det,the,1.03E-07
5883,3,2,taste,taste,taste,NOUN,NN,3,nsubj,taste,8.09E-06
5883,3,3,is,is,be,VERB,VBZ,0,root,is,4.02E-10
5883,3,4,much,much,much,ADV,RB,5,advmod,much,1.36E-07
5883,3,5,more,more,more,ADV,RBR,6,advmod,more,6.63E-08
5883,3,6,strongly,strongly,strongly,ADV,RB,7,advmod,strongly,1.24E-07
5883,3,7,assertive,assertive,assertive,ADJ,JJ,3,acomp,assertive,2.32E-04
5883,3,8,with,with,with,ADP,IN,7,prep,with,4.58E-07
5883,3,9,black,black,black,ADJ,JJ,10,amod,black,5.44E-07
5883,3,10,pepper,pepper,pepper,NOUN,NN,8,pobj,pepper,0.999981165
5883,3,12,white,white,white,ADJ,JJ,13,amod,white,5.84E-07
5883,3,13,pepper,pepper,pepper,NOUN,NN,10,conj,pepper,0.999979138
5883,3,15,cilantro,cilantro,cilantro,NOUN,NN,13,conj,cilantro,0.999998093
5883,3,17,and,and,and,CCONJ,CC,15,cc,and,1.48E-06
5883,3,18,curry,curry,curry,VERB,VB,19,compound,curry,0.999810874
5883,3,19,powder,powder,powder,NOUN,NN,20,compound,powder,0.999610245
5883,3,20,notes,notes,note,NOUN,NNS,15,conj,notes,7.71E-07
5883,3,21,with,with,with,ADP,IN,3,prep,with,7.04E-07
5883,3,22,just,just,just,ADV,RB,24,advmod,just,3.78E-09
5883,3,23,a,a,a,DET,DT,24,det,a,1.07E-09
5883,3,24,hint,hint,hint,NOUN,NN,21,pobj,hint,3.03E-07
5883,3,25,of,of,of,ADP,IN,24,prep,of,1.97E-09
5883,3,26,clove,clove,clove,NOUN,NN,25,pobj,clove,0.99999845
5883,4,1,Honey,Honey,honey,NOUN,NN,9,nsubj,honey,1
5883,4,3,vanilla,vanilla,vanilla,NOUN,NN,1,conj,vanilla,0.999999523
5883,4,5,and,and,and,CCONJ,CC,3,cc,and,1.63E-06
5883,4,6,dark,dark,dark,ADJ,JJ,8,amod,dark,0.999990106
5883,4,7,chocolate,chocolate,chocolate,NOUN,NN,8,compound,chocolate,0.999999881
5883,4,8,notes,notes,note,NOUN,NNS,3,conj,notes,6.99E-07
5883,4,9,come,come,come,VERB,VBP,0,root,come,3.54E-07
5883,4,10,out,out,out,PART,RP,9,prt,out,7.24E-07
5883,4,11,as,as,as,ADP,IN,15,mark,as,1.11E-09
5883,4,12,the,the,the,DET,DT,13,det,the,8.60E-08
5883,4,13,spices,spices,spice,NOUN,NNS,15,nsubj,spices,0.999997497
5883,4,14,slowly,slowly,slowly,ADV,RB,15,advmod,slowly,9.55E-05
5883,4,15,fade,fade,fade,VERB,VBP,9,advcl,fade,4.51E-05
5883,4,16,away,away,away,ADV,RB,15,advmod,away,3.60E-05
5883,4,18,along,along,along,ADP,IN,15,prep,along,2.43E-07
5883,4,19,with,with,with,ADP,IN,18,prep,with,8.04E-07
5883,4,20,a,a,a,DET,DT,21,det,a,9.66E-10
5883,4,21,touch,touch,touch,NOUN,NN,19,pobj,touch,5.44E-05
5883,4,22,of,of,of,ADP,IN,21,prep,of,2.08E-09
5883,4,23,tropical,tropical,tropical,ADJ,JJ,24,amod,tropical,0.999997973
5883,4,24,fruits,fruits,fruit,NOUN,NNS,22,pobj,fruits,0.999999762
5883,5,1,The,The,the,DET,DT,2,det,the,6.77E-08
5883,5,2,finish,finish,finish,NOUN,NN,3,nsubj,finish,6.26E-06
5883,5,3,is,is,be,VERB,VBZ,0,root,is,2.48E-10
5883,5,4,shorter,shorter,short,ADJ,JJR,3,acomp,shorter,1.04E-04
5883,5,5,than,than,than,ADP,IN,9,mark,than,1.21E-08
5883,5,6,I,I,-PRON-,PRON,PRP,9,nsubj,i,7.15E-10
5883,5,7,would,would,would,VERB,MD,9,aux,would,3.86E-10
5883,5,8,have,have,have,VERB,VB,9,aux,have,1.99E-08
5883,5,9,expected,expected,expect,VERB,VBN,4,advcl,expected,1.30E-07
5883,5,11,but,but,but,CCONJ,CC,3,cc,but,1.23E-09
5883,5,12,a,a,a,DET,DT,13,det,a,1.05E-09
5883,5,13,touch,touch,touch,NOUN,NN,3,conj,touch,5.52E-05
5883,5,14,of,of,of,ADP,IN,13,prep,of,2.41E-09
5883,5,15,clove,clove,clove,NOUN,NN,16,amod,clove,0.999998212
5883,5,16,lingers,lingers,linger,NOUN,NNS,14,pobj,lingers,2.50E-06
5883,5,17,on,on,on,ADP,IN,16,prep,on,2.11E-08
5883,5,18,the,the,the,DET,DT,19,det,the,8.98E-08
5883,5,19,tip,tip,tip,NOUN,NN,17,pobj,tip,5.25E-06
5883,5,20,of,of,of,ADP,IN,19,prep,of,8.58E-10
5883,5,21,the,the,the,DET,DT,22,det,the,6.68E-08
5883,5,22,tongue,tongue,tongue,NOUN,NN,20,pobj,tongue,8.36E-06
5883,6,2,November,November,November,PROPN,NNP,0,root,november,2.08E-05
5883,6,4,2013,2013,2013,NUM,CD,2,npadvmod,2013,1.81E-04
3486,1,1,Two,Two,two,NUM,CD,2,nummod,two,5.23E-10
3486,1,2,malts,malts,malt,NOUN,NNS,0,root,malts,1
3486,1,4,same,same,same,ADJ,JJ,5,amod,same,4.05E-07
3486,1,5,distillation,distillation,distillation,NOUN,NN,6,compound,distillation,3.83E-05
3486,1,6,run,run,run,NOUN,NN,2,appos,run,1.19E-09
3486,1,8,same,same,same,ADJ,JJ,9,amod,same,2.72E-07
3486,1,9,proof,proof,proof,NOUN,NN,6,conj,proof,8.00E-06
3486,1,11,but,but,but,CCONJ,CC,6,cc,but,7.07E-10
3486,1,12,this,this,this,DET,DT,13,det,this,4.45E-09
3486,1,13,one,one,one,NOUN,NN,15,nsubjpass,one,2.44E-10
3486,1,14,was,was,be,VERB,VBD,15,auxpass,was,2.02E-10
3486,1,15,aged,aged,age,VERB,VBN,6,conj,aged,5.14E-06
3486,1,16,in,in,in,ADP,IN,15,prep,in,7.63E-10
3486,1,17,used,used,use,VERB,VBN,19,amod,used,2.84E-09
3486,1,18,bourbon,bourbon,bourbon,NOUN,NN,19,compound,bourbon,4.97E-07
3486,1,19,barrels,barrels,barrel,NOUN,NNS,16,pobj,barrels,2.78E-05
3486,2,1,The,The,the,DET,DT,2,det,the,9.10E-08
3486,2,2,color,color,color,NOUN,NN,3,nsubj,color,5.15E-09
3486,2,3,is,is,be,VERB,VBZ,0,root,is,3.25E-10
3486,2,4,much,much,much,ADV,RB,5,advmod,much,1.23E-07
3486,2,5,lighter,lighter,light,ADJ,JJR,3,acomp,lighter,0.998949468
3486,2,6,than,than,than,ADP,IN,5,prep,than,1.46E-08
3486,2,7,the,the,the,DET,DT,10,det,the,4.19E-08
3486,2,8,new,new,new,ADJ,JJ,10,amod,new,4.43E-09
3486,2,9,barrel,barrel,barrel,NOUN,NN,10,compound,barrel,7.26E-07
3486,2,10,bottling,bottling,bottling,NOUN,NN,6,pobj,bottling,4.28E-07
3486,2,12,also,also,also,ADV,RB,13,advmod,also,3.79E-10
3486,2,13,reviewed,reviewed,review,VERB,VBN,3,parataxis,reviewed,0.994825244
3486,2,14,this,this,this,DET,DT,15,det,this,4.86E-09
3486,2,15,issue,issue,issue,NOUN,NN,13,dobj,issue,7.61E-06
3486,2,18,a,a,a,DET,DT,20,det,a,7.03E-10
3486,2,19,pale,pale,pale,ADJ,JJ,20,amod,pale,5.88E-04
3486,2,20,straw,straw,straw,NOUN,NN,3,attr,straw,0.999816477
3486,3,1,Nose,Nose,nose,NOUN,NN,2,nsubj,nose,2.47E-06
3486,3,2,is,is,be,VERB,VBZ,0,root,is,6.15E-10
3486,3,3,delicate,delicate,delicate,ADJ,JJ,2,acomp,delicate,4.02E-05
3486,3,5,notes,notes,note,NOUN,NNS,2,npadvmod,notes,1.19E-06
3486,3,6,of,of,of,ADP,IN,5,prep,of,2.13E-09
3486,3,7,haymow,haymow,haymow,ADJ,JJ,8,compound,haymow,0.698788762
3486,3,8,planks,planks,plank,NOUN,NNS,6,pobj,planks,0.007516818
3486,3,10,clover,clover,clover,NOUN,NN,11,compound,clover,0.999123991
3486,3,11,honey,honey,honey,NOUN,NN,8,conj,honey,1
3486,3,13,fresh,fresh,fresh,ADJ,JJ,14,amod,fresh,0.999967217
3486,3,14,grain,grain,grain,NOUN,NN,11,conj,grain,0.999931931
3486,3,16,and,and,and,CCONJ,CC,14,cc,and,8.77E-07
3486,3,17,sweet,sweet,sweet,ADJ,JJ,19,amod,sweet,0.999999523
3486,3,18,orange,orange,orange,ADJ,JJ,19,amod,orange,0.999993205
3486,3,19,peel,peel,peel,NOUN,NN,14,conj,peel,0.999947309
3486,4,1,Somewhat,Somewhat,somewhat,ADV,RB,2,amod,somewhat,8.96E-06
3486,4,2,pedestrian,pedestrian,pedestrian,NOUN,NN,0,root,pedestrian,2.27E-04
3486,4,3,on,on,on,ADP,IN,2,prep,on,1.71E-08
3486,4,4,the,the,the,DET,DT,5,det,the,7.28E-08
3486,4,5,palate,palate,palate,NOUN,NN,3,pobj,palate,3.83E-08
3486,4,7,sweet,sweet,sweet,ADJ,JJ,8,amod,sweet,0.999999404
3486,4,8,malt,malt,malt,NOUN,NN,2,appos,malt,1
3486,4,10,dried,dried,dry,VERB,VBN,11,amod,dried,0.999998689
3486,4,11,hay,hay,hay,NOUN,NN,8,conj,hay,0.999954581
3486,4,13,more,more,more,ADV,RBR,14,advmod,more,7.36E-08
3486,4,14,citrus,citrus,citrus,ADJ,JJ,11,conj,citrus,1
3486,4,16,and,and,and,CCONJ,CC,14,cc,and,1.56E-06
3486,4,17,a,a,a,DET,DT,18,det,a,7.42E-10
3486,4,18,touch,touch,touch,NOUN,NN,14,conj,touch,4.29E-05
3486,4,19,of,of,of,ADP,IN,18,prep,of,1.53E-09
3486,4,20,pepper,pepper,pepper,NOUN,NN,19,pobj,pepper,0.999994874
3486,4,22,with,with,with,ADP,IN,8,prep,with,6.59E-07
3486,4,23,a,a,a,DET,DT,26,det,a,7.33E-10
3486,4,24,somewhat,somewhat,somewhat,ADV,RB,25,advmod,somewhat,5.61E-06
3486,4,25,bitter,bitter,bitter,ADJ,JJ,26,amod,bitter,0.999999642
3486,4,26,finish,finish,finish,NOUN,NN,22,pobj,finish,1.25E-05
3486,5,1,No,No,no,DET,DT,3,det,no,9.57E-07
3486,5,2,real,real,real,ADJ,JJ,3,amod,real,3.99E-05
3486,5,3,flaws,flaws,flaw,NOUN,NNS,0,root,flaws,8.95E-05
3486,5,5,but,but,but,CCONJ,CC,3,cc,but,1.62E-09
3486,5,6,no,no,no,DET,DT,7,det,no,9.80E-07
3486,5,7,excitement,excitement,excitement,NOUN,NN,3,conj,excitement,1.60E-06
3486,5,8,either,either,either,ADV,RB,7,advmod,either,7.12E-07
3486,6,1,Disappointing,Disappointing,disappointing,ADJ,JJ,0,root,disappointing,0.001592275
5683,1,1,The,The,the,DET,DT,2,det,the,1.13E-07
5683,1,2,nose,nose,nose,NOUN,NN,3,nsubj,nose,1.76E-06
5683,1,3,is,is,be,VERB,VBZ,0,root,is,3.50E-10
5683,1,4,clean,clean,clean,ADJ,JJ,3,acomp,clean,7.74E-05
5683,1,5,and,and,and,CCONJ,CC,4,cc,and,1.59E-06
5683,1,6,light,light,light,ADJ,JJ,4,conj,light,0.999933839
5683,1,7,with,with,with,ADP,IN,6,prep,with,6.76E-07
5683,1,8,notes,notes,note,NOUN,NNS,7,pobj,notes,7.62E-07
5683,1,9,of,of,of,ADP,IN,8,prep,of,1.26E-09
5683,1,10,grapefruit,grapefruit,grapefruit,NOUN,NN,9,pobj,grapefruit,1
5683,1,12,straw,straw,straw,NOUN,NN,10,conj,straw,0.9998492
5683,1,14,honeydew,honeydew,honeydew,NOUN,NN,15,compound,honeydew,0.999999762
5683,1,15,melons,melons,melon,NOUN,NNS,12,conj,melons,0.999989271
5683,1,17,vanilla,vanilla,vanilla,NOUN,NN,15,conj,vanilla,0.999999762
5683,1,19,and,and,and,CCONJ,CC,17,cc,and,1.89E-06
5683,1,20,hints,hints,hint,NOUN,NNS,17,conj,hints,6.56E-06
5683,1,21,of,of,of,ADP,IN,20,prep,of,2.35E-09
5683,1,22,dried,dried,dry,VERB,VBN,23,amod,dried,0.99999845
5683,1,23,flowers,flowers,flower,NOUN,NNS,21,pobj,flowers,0.999933362
5683,1,24,and,and,and,CCONJ,CC,23,cc,and,1.93E-06
5683,1,25,honey,honey,honey,NOUN,NN,23,conj,honey,1
5683,2,1,The,The,the,DET,DT,2,det,the,1.13E-07
5683,2,2,taste,taste,taste,NOUN,NN,3,nsubj,taste,8.32E-06
5683,2,3,is,is,be,VERB,VBZ,0,root,is,3.97E-10
5683,2,4,full,full,full,ADJ,JJ,3,acomp,full,0.999269903
5683,2,5,of,of,of,ADP,IN,4,prep,of,1.98E-09
5683,2,6,honey,honey,honey,NOUN,NN,5,pobj,honey,1
5683,2,8,vanilla,vanilla,vanilla,NOUN,NN,6,conj,vanilla,0.999999523
5683,2,10,fresh,fresh,fresh,ADJ,JJ,11,amod,fresh,0.999976158
5683,2,11,melons,melons,melon,NOUN,NNS,8,conj,melons,0.999982595
5683,2,12,and,and,and,CCONJ,CC,11,cc,and,2.33E-06
5683,2,13,berries,berries,berry,NOUN,NNS,11,conj,berries,0.999999881
5683,2,15,dried,dried,dry,VERB,VBN,16,amod,dried,0.999997973
5683,2,16,grass,grass,grass,NOUN,NN,11,conj,grass,0.999996901
5683,2,17,and,and,and,CCONJ,CC,16,cc,and,1.83E-06
5683,2,18,soft,soft,soft,ADJ,JJ,19,amod,soft,0.999984622
5683,2,19,oak,oak,oak,NOUN,NN,16,conj,oak,0.999999523
5683,2,20,balanced,balanced,balance,VERB,VBN,6,acl,balanced,7.29E-06
5683,2,21,by,by,by,ADP,IN,20,agent,by,1.23E-05
5683,2,22,a,a,a,DET,DT,25,det,a,8.65E-10
5683,2,23,nice,nice,nice,ADJ,JJ,24,amod,nice,3.09E-07
5683,2,24,cinnamon,cinnamon,cinnamon,NOUN,NN,25,compound,cinnamon,0.999999762
5683,2,25,spiciness,spiciness,spiciness,NOUN,NN,21,pobj,spiciness,0.999997854
5683,3,1,The,The,the,DET,DT,2,det,the,6.38E-08
5683,3,2,finish,finish,finish,NOUN,NN,3,nsubj,finish,5.15E-06
5683,3,3,is,is,be,VERB,VBZ,0,root,is,2.17E-10
5683,3,4,long,long,long,ADJ,JJ,3,acomp,long,7.69E-08
5683,3,5,and,and,and,CCONJ,CC,3,cc,and,7.82E-07
5683,3,6,lingering,lingering,linger,VERB,VBG,3,conj,lingering,7.65E-06
5683,3,7,with,with,with,ADP,IN,6,prep,with,7.04E-07
5683,3,8,soft,soft,soft,ADJ,JJ,9,amod,soft,0.999965787
5683,3,9,oak,oak,oak,NOUN,NN,7,pobj,oak,0.999998808
5683,3,11,cinnamon,cinnamon,cinnamon,NOUN,NN,9,conj,cinnamon,0.999999762
5683,3,13,and,and,and,CCONJ,CC,11,cc,and,1.59E-06
5683,3,14,vanilla,vanilla,vanilla,NOUN,NN,11,conj,vanilla,0.999999762
5683,3,15,with,with,with,ADP,IN,6,prep,with,9.48E-07
5683,3,16,hints,hints,hint,NOUN,NNS,15,pobj,hints,7.06E-06
5683,3,17,of,of,of,ADP,IN,16,prep,of,2.23E-09
5683,3,18,dried,dried,dry,VERB,VBN,19,amod,dried,0.999998689
5683,3,19,fruits,fruits,fruit,NOUN,NNS,17,pobj,fruits,0.999999762
5683,4,1,Very,Very,very,ADV,RB,2,advmod,very,7.34E-08
5683,4,2,nice,nice,nice,ADJ,JJ,0,root,nice,3.46E-07
5683,5,2,March,March,March,PROPN,NNP,0,root,march,7.12E-06
5683,5,4,2014,2014,2014,NUM,CD,2,npadvmod,2014,9.26E-05
602,1,1,A,A,a,DET,DT,3,det,a,5.55E-10
602,1,2,single,single,single,ADJ,JJ,3,amod,single,3.16E-09
602,1,3,barrel,barrel,barrel,NOUN,NN,0,root,barrel,1.29E-06
